-1.994e+00
-1.930e+00
-4.614e+00
-4.672e+00
-6.168e+00
-6.014e+00
-6.694e+00
-6.583e+00
-7.364e+00
-7.609e+00
-8.016e+00
-7.717e+00
-7.746e+00
-7.819e+00
-8.143e+00
-8.051e+00
-8.255e+00
-8.664e+00
-8.799e+00
-8.833e+00
-9.116e+00
-8.871e+00
-9.074e+00
-9.104e+00
-8.952e+00
-9.431e+00
-9.516e+00
-9.514e+00
-9.684e+00
-9.475e+00
-9.313e+00
-9.313e+00
-9.689e+00
-9.643e+00
-9.721e+00
-9.804e+00
-9.653e+00
-9.875e+00
-9.263e+00
-9.513e+00
-9.375e+00
-9.473e+00
-9.293e+00
-9.304e+00
-9.367e+00
-9.286e+00
-9.401e+00
-9.395e+00
-9.361e+00
-9.164e+00
-9.134e+00
-9.424e+00
-9.279e+00
-9.481e+00
-9.309e+00
-9.150e+00
-9.478e+00
-9.293e+00
-9.195e+00
-9.350e+00
6.093e-01
6.150e-01
8.222e-02
7.724e-02
-2.310e-01
-2.047e-01
-5.103e-01
-5.066e-01
-6.476e-01
-6.383e-01
-7.969e-01
-7.896e-01
-9.455e-01
-9.418e-01
-1.099e+00
-1.088e+00
-1.249e+00
-1.253e+00
-1.408e+00
-1.410e+00
-1.466e+00
-1.481e+00
-1.629e+00
-1.626e+00
-1.797e+00
-1.799e+00
-1.973e+00
-1.964e+00
-2.106e+00
-2.112e+00
-2.278e+00
-2.278e+00
-2.447e+00
-2.446e+00
-2.594e+00
-2.600e+00
-2.757e+00
-2.754e+00
-2.912e+00
-2.912e+00
-2.909e+00
-2.913e+00
-2.912e+00
-2.911e+00
-2.911e+00
-2.913e+00
-2.912e+00
-2.910e+00
-2.908e+00
-2.911e+00
-2.915e+00
-2.912e+00
-2.914e+00
-2.909e+00
-2.909e+00
-2.909e+00
-2.914e+00
-2.911e+00
-2.911e+00
-2.913e+00
-1.184e-01
-1.083e-01
-5.058e-01
-5.475e-01
-1.795e+00
-1.778e+00
-3.304e+00
-3.798e+00
-4.098e+00
-4.414e+00
-4.632e+00
-4.586e+00
-4.570e+00
-4.784e+00
-5.150e+00
-5.113e+00
-5.017e+00
-5.098e+00
-5.482e+00
-5.409e+00
-5.724e+00
-5.507e+00
-5.866e+00
-5.851e+00
-6.183e+00
-5.903e+00
-6.175e+00
-6.264e+00
-6.481e+00
-6.633e+00
-6.705e+00
-6.496e+00
-6.784e+00
-6.787e+00
-7.158e+00
-7.115e+00
