date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,126.0918,126.5506,125.5,126.25,475740.0
2018-12-31 11:30:00,126.15,126.65,125.395,126.52,342736.0
2018-12-31 12:30:00,126.6,127.0,126.47,126.95,271258.0
2018-12-31 13:30:00,126.9,126.94,125.86,125.911,266000.0
2018-12-31 14:30:00,125.87,126.78,125.751,126.6,300886.0
2018-12-31 15:30:00,126.63,127.18,125.88,127.05,617567.0
2019-01-02 10:30:00,125.91,127.87,125.765,127.11,467731.0
2019-01-02 11:30:00,127.11,127.3671,126.25,126.48,415122.0
2019-01-02 12:30:00,126.53,127.68,126.43,127.44,392754.0
2019-01-02 13:30:00,127.49,127.64,126.09,126.33,370933.0
2019-01-02 14:30:00,126.35,126.88,125.26,125.39,639056.0
2019-01-02 15:30:00,125.35,126.39,125.11,126.39,697278.0
2019-01-03 10:30:00,121.46,122.09,120.5,121.38,801017.0
2019-01-03 11:30:00,121.4,123.45,121.4,123.1,655617.0
2019-01-03 12:30:00,123.07,123.45,121.8,122.08,552118.0
2019-01-03 13:30:00,122.01,123.04,121.95,122.62,359175.0
2019-01-03 14:30:00,122.68,122.89,121.15,121.63,514538.0
2019-01-03 15:30:00,121.62,122.1864,121.02,121.41,914255.0
2019-01-04 10:30:00,126.7,126.85,125.8054,126.02,613425.0
2019-01-04 11:30:00,125.84,127.44,125.82,127.38,466678.0
2019-01-04 12:30:00,127.43,128.57,127.16,128.17,483153.0
2019-01-04 13:30:00,128.23,128.59,127.25,128.3,527436.0
2019-01-04 14:30:00,128.31,128.5,127.34,127.72,637412.0
2019-01-04 15:30:00,127.65,128.18,127.58,128.12,788728.0
2019-01-07 10:30:00,127.64,128.79,127.64,128.19,459701.0
2019-01-07 11:30:00,128.38,129.52,128.17,129.1,432281.0
2019-01-07 12:30:00,129.11,129.56,129.04,129.43,343708.0
2019-01-07 13:30:00,129.49,129.58,128.48,128.52,355554.0
2019-01-07 14:30:00,128.52,128.96,127.96,128.79,462447.0
2019-01-07 15:30:00,128.81,128.825,127.89,128.21,706659.0
2019-01-08 10:30:00,129.535,129.59,128.72,128.8923,457887.0
2019-01-08 11:30:00,128.6,130.56,128.28,130.455,465258.0
2019-01-08 12:30:00,130.45,130.62,129.37,129.71,425584.0
2019-01-08 13:30:00,129.715,130.26,129.42,129.5,350773.0
2019-01-08 14:30:00,129.5,129.7399,129.03,129.7399,397421.0
2019-01-08 15:30:00,129.725,130.01,129.69,129.78,605036.0
2019-01-09 10:30:00,131.23,131.23,129.9542,130.81,728666.0
2019-01-09 11:30:00,130.65,131.6,130.56,131.39,614881.0
2019-01-09 12:30:00,131.45,132.12,131.31,132.09,321724.0
2019-01-09 13:30:00,132.11,132.13,131.3,131.47,333881.0
2019-01-09 14:30:00,131.44,131.991,130.785,130.785,507111.0
2019-01-09 15:30:00,130.77,131.04,130.03,130.26,858135.0
2019-01-10 10:30:00,131.57,132.18,131.295,131.54,427411.0
2019-01-10 11:30:00,131.56,132.23,131.56,132.004,253052.0
2019-01-10 12:30:00,132.0,132.32,131.08,131.2959,300778.0
2019-01-10 13:30:00,131.29,132.36,130.93,132.1399,298229.0
2019-01-10 14:30:00,132.15,132.71,132.08,132.54,527548.0
2019-01-10 15:30:00,132.52,133.12,132.3875,132.96,515539.0
2019-01-11 10:30:00,130.88,131.77,130.88,131.22,395322.0
2019-01-11 11:30:00,131.23,131.93,131.15,131.54,235117.0
2019-01-11 12:30:00,131.53,132.22,131.48,131.7432,243166.0
2019-01-11 13:30:00,131.71,132.11,131.69,131.98,221179.0
2019-01-11 14:30:00,131.98,132.17,131.77,131.77,361461.0
2019-01-11 15:30:00,131.76,132.3,131.75,132.08,408656.0
2019-01-14 10:30:00,130.49,130.56,129.99,130.31,410745.0
2019-01-14 11:30:00,130.265,130.95,130.05,130.95,286426.0
2019-01-14 12:30:00,130.88,131.98,130.88,131.35,406681.0
2019-01-14 13:30:00,131.4,131.88,131.36,131.83,239942.0
2019-01-14 14:30:00,131.85,132.39,131.795,131.91,240312.0
2019-01-14 15:30:00,131.94,132.12,131.56,131.76,518403.0
2019-01-15 10:30:00,130.02,130.85,129.75,130.34,371630.0
2019-01-15 11:30:00,130.31,131.08,129.92,130.99,324965.0
2019-01-15 12:30:00,131.06,131.06,130.18,130.34,297498.0
2019-01-15 13:30:00,130.3,130.7,129.8334,129.8334,318997.0
2019-01-15 14:30:00,129.85,130.61,129.64,130.41,304973.0
2019-01-15 15:30:00,130.5,130.73,130.22,130.73,375711.0
2019-01-16 10:30:00,131.29,131.88,130.3,131.83,526686.0
2019-01-16 11:30:00,131.8,132.06,131.13,131.72,334862.0
2019-01-16 12:30:00,131.73,132.28,131.59,131.8,234244.0
2019-01-16 13:30:00,131.83,132.27,131.82,132.2403,296908.0
2019-01-16 14:30:00,132.245,132.52,131.935,132.18,612171.0
2019-01-16 15:30:00,132.16,132.21,131.58,131.64,524283.0
2019-01-17 10:30:00,131.75,132.27,131.66,132.24,298168.0
2019-01-17 11:30:00,132.07,132.32,131.64,131.73,362957.0
2019-01-17 12:30:00,131.73,132.08,131.44,131.94,310185.0
2019-01-17 13:30:00,131.9,131.92,131.41,131.42,324940.0
2019-01-17 14:30:00,131.39,135.88,131.39,134.27,3059353.0
2019-01-17 15:30:00,134.31,134.54,133.81,134.54,193582.0
2019-01-18 10:30:00,135.27,136.88,135.27,136.77,791832.0
2019-01-18 11:30:00,136.85,137.7,136.605,137.57,592490.0
2019-01-18 12:30:00,137.51,137.64,136.82,136.97,530217.0
2019-01-18 13:30:00,137.02,137.1,136.58,136.76,461824.0
2019-01-18 14:30:00,136.7051,136.71,136.0,136.51,654097.0
2019-01-18 15:30:00,136.55,136.83,136.05,136.6,1080358.0
2019-01-22 10:30:00,132.7,133.55,132.6,133.145,386326.0
2019-01-22 11:30:00,133.15,133.27,132.32,132.67,368771.0
2019-01-22 12:30:00,132.59,132.85,131.4,131.73,628762.0
2019-01-22 13:30:00,131.69,132.225,131.6,131.9,358861.0
2019-01-22 14:30:00,131.91,131.94,131.2749,131.68,506843.0
2019-01-22 15:30:00,131.69,132.34,131.18,132.28,882364.0
2019-01-23 10:30:00,131.91,132.33,130.87,131.15,414145.0
2019-01-23 11:30:00,131.11,131.4,130.18,130.69,343509.0
2019-01-23 12:30:00,130.67,131.23,130.53,130.91,265003.0
2019-01-23 13:30:00,130.88,131.85,130.88,131.85,277953.0
2019-01-23 14:30:00,131.8,131.93,131.37,131.68,369137.0
2019-01-23 15:30:00,131.69,131.9,131.465,131.83,355227.0
2019-01-24 10:30:00,132.44,132.54,131.31,132.19,666114.0
2019-01-24 11:30:00,132.14,132.96,131.98,132.08,507393.0
2019-01-24 12:30:00,132.0675,132.19,131.3,131.41,354018.0
2019-01-24 13:30:00,131.38,132.41,131.38,132.38,289388.0
2019-01-24 14:30:00,132.35,132.9,132.22,132.48,426621.0
2019-01-24 15:30:00,132.51,132.81,132.18,132.71,468167.0
2019-01-25 10:30:00,135.45,136.0,135.3,135.66,665875.0
2019-01-25 11:30:00,135.63,136.01,135.63,135.97,634034.0
2019-01-25 12:30:00,135.999,136.0,134.96,135.86,637043.0
2019-01-25 13:30:00,135.865,136.01,135.58,135.88,794301.0
2019-01-25 14:30:00,135.93,136.76,135.9,136.41,1026044.0
2019-01-25 15:30:00,136.46,136.84,136.14,136.84,1067435.0
2019-01-28 10:30:00,125.3303,126.6,124.96,125.21,2524911.0
2019-01-28 11:30:00,125.3,125.7,123.25,124.545,2838479.0
2019-01-28 12:30:00,124.57,124.59,123.18,123.96,1657678.0
2019-01-28 13:30:00,123.965,124.92,123.79,124.56,1301062.0
2019-01-28 14:30:00,124.575,125.4,124.23,124.46,1475475.0
2019-01-28 15:30:00,124.45,124.6056,124.07,124.36,1605172.0
2019-01-29 10:30:00,127.48,127.56,126.32,126.98,1098069.0
2019-01-29 11:30:00,126.98,128.37,126.98,128.175,976963.0
2019-01-29 12:30:00,128.15,128.39,127.12,127.49,1003030.0
2019-01-29 13:30:00,127.49,127.69,126.87,126.96,683131.0
2019-01-29 14:30:00,126.95,127.065,126.59,127.05,583472.0
2019-01-29 15:30:00,127.04,127.1,126.505,126.59,718792.0
2019-01-30 10:30:00,126.88,127.91,126.81,127.8,844630.0
2019-01-30 11:30:00,127.81,128.9,127.74,128.7,807233.0
2019-01-30 12:30:00,128.67,128.88,128.31,128.65,524132.0
2019-01-30 13:30:00,128.65,130.83,128.5,130.3325,1158980.0
2019-01-30 14:30:00,130.27,131.35,130.11,130.3,1256831.0
2019-01-30 15:30:00,130.27,130.41,129.77,130.13,720661.0
2019-01-31 10:30:00,131.08,131.62,130.63,130.84,703255.0
2019-01-31 11:30:00,130.86,132.25,130.86,131.35,726510.0
2019-01-31 12:30:00,131.4,131.48,130.87,131.14,365592.0
2019-01-31 13:30:00,131.12,131.72,131.0,131.43,386568.0
2019-01-31 14:30:00,131.43,132.18,131.36,132.0757,721157.0
2019-01-31 15:30:00,132.12,133.34,132.12,133.13,1103454.0
2019-02-01 10:30:00,132.29,132.3699,131.16,131.85,667032.0
2019-02-01 11:30:00,131.88,131.9,131.18,131.43,445166.0
2019-02-01 12:30:00,131.47,131.52,130.925,131.21,463329.0
2019-02-01 13:30:00,131.19,131.49,130.71,130.79,411604.0
2019-02-01 14:30:00,130.76,130.9488,130.11,130.58,627666.0
2019-02-01 15:30:00,130.6,131.06,130.58,130.93,1016043.0
2019-02-04 10:30:00,130.24,130.7,130.24,130.46,762512.0
2019-02-04 11:30:00,130.45,131.07,130.45,130.94,386785.0
