date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,105.91,106.02,105.28,105.64,445407.0
2018-12-31 11:30:00,105.6,106.06,105.26,106.04,413241.0
2018-12-31 12:30:00,106.11,106.135,105.8,106.08,305075.0
2018-12-31 13:30:00,106.09,106.13,105.56,105.62,459311.0
2018-12-31 14:30:00,105.685,106.11,105.45,106.03,444291.0
2018-12-31 15:30:00,105.985,106.47,105.61,106.47,781727.0
2019-01-02 10:30:00,105.76,107.19,105.525,106.81,401379.0
2019-01-02 11:30:00,106.81,107.21,106.62,106.86,431030.0
2019-01-02 12:30:00,106.88,108.12,106.76,107.9,738209.0
2019-01-02 13:30:00,107.88,108.23,107.19,107.51,618893.0
2019-01-02 14:30:00,107.51,107.81,107.06,107.51,661810.0
2019-01-02 15:30:00,107.46,108.325,107.19,108.3,774441.0
2019-01-03 10:30:00,105.64,105.64,104.32,104.44,625476.0
2019-01-03 11:30:00,104.57,105.56,104.32,105.12,555372.0
2019-01-03 12:30:00,105.1,105.47,104.47,104.65,443827.0
2019-01-03 13:30:00,104.66,105.08,103.97,104.42,486949.0
2019-01-03 14:30:00,104.54,104.62,103.26,103.47,621501.0
2019-01-03 15:30:00,103.48,103.78,103.2577,103.43,1064988.0
2019-01-04 10:30:00,105.975,106.15,105.5605,105.68,738734.0
2019-01-04 11:30:00,105.69,106.43,105.505,106.35,798772.0
2019-01-04 12:30:00,106.4,106.84,106.2874,106.8,715361.0
2019-01-04 13:30:00,106.84,107.0,106.48,106.8,518084.0
2019-01-04 14:30:00,106.8,107.155,106.65,106.86,518038.0
2019-01-04 15:30:00,106.82,107.005,106.77,107.0,1076404.0
2019-01-07 10:30:00,105.9925,106.55,105.9925,106.48,518389.0
2019-01-07 11:30:00,106.51,107.11,106.37,107.05,353952.0
2019-01-07 12:30:00,107.05,107.395,106.96,107.14,458146.0
2019-01-07 13:30:00,107.13,107.29,106.72,107.07,571925.0
2019-01-07 14:30:00,107.06,107.34,106.89,107.22,538810.0
2019-01-07 15:30:00,107.22,107.25,106.76,106.96,887907.0
2019-01-08 10:30:00,107.85,108.1724,107.68,107.79,389002.0
2019-01-08 11:30:00,107.57,108.61,107.39,108.51,382723.0
2019-01-08 12:30:00,108.5,108.53,107.74,108.12,287075.0
2019-01-08 13:30:00,108.13,108.62,108.03,108.37,321086.0
2019-01-08 14:30:00,108.35,108.72,108.31,108.71,590672.0
2019-01-08 15:30:00,108.75,108.98,108.72,108.9,547680.0
2019-01-09 10:30:00,108.91,109.11,108.5999,109.1,462215.0
2019-01-09 11:30:00,109.11,109.11,108.65,108.93,520375.0
2019-01-09 12:30:00,108.96,109.5,108.8462,109.475,468646.0
2019-01-09 13:30:00,109.48,109.56,108.89,108.94,552608.0
2019-01-09 14:30:00,108.91,109.39,108.8403,109.27,322828.0
2019-01-09 15:30:00,109.23,109.41,108.95,109.28,709560.0
2019-01-10 10:30:00,109.39,109.5069,109.085,109.33,303520.0
2019-01-10 11:30:00,109.36,109.88,109.3428,109.84,330721.0
2019-01-10 12:30:00,109.8301,110.15,109.19,109.37,303006.0
2019-01-10 13:30:00,109.44,109.9499,109.105,109.83,301893.0
2019-01-10 14:30:00,109.835,110.04,109.549,109.995,417829.0
2019-01-10 15:30:00,109.995,110.54,109.92,110.36,441573.0
2019-01-11 10:30:00,108.78,109.43,108.78,109.19,410771.0
2019-01-11 11:30:00,109.19,109.76,109.18,109.35,428880.0
2019-01-11 12:30:00,109.3855,109.685,108.64,108.9,525075.0
2019-01-11 13:30:00,108.94,109.61,108.94,109.61,253684.0
2019-01-11 14:30:00,109.6294,109.66,109.4,109.515,317097.0
