date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,47.11,47.115,46.695,46.81,2293503.0
2018-12-31 11:30:00,46.8,46.89,46.62,46.88,2041939.0
2018-12-31 12:30:00,46.89,47.08,46.87,47.08,1625263.0
2018-12-31 13:30:00,47.09,47.09,46.67,46.7,1811840.0
2018-12-31 14:30:00,46.69,46.94,46.65,46.73,1951633.0
2018-12-31 15:30:00,46.74,46.95,46.551,46.95,3413412.0
2019-01-02 10:30:00,46.8,47.17,46.62,47.06,2260960.0
2019-01-02 11:30:00,47.05,47.07,46.83,46.91,1700143.0
2019-01-02 12:30:00,46.9036,47.3056,46.9036,47.22,1727686.0
2019-01-02 13:30:00,47.24,47.39,47.08,47.27,1593999.0
2019-01-02 14:30:00,47.28,47.47,46.96,47.04,2268101.0
2019-01-02 15:30:00,47.03,47.09,46.88,47.09,2041471.0
2019-01-03 10:30:00,45.13,45.5601,44.78,45.27,3937477.0
2019-01-03 11:30:00,45.285,45.75,45.15,45.17,2959858.0
2019-01-03 12:30:00,45.155,45.49,45.07,45.15,2408812.0
2019-01-03 13:30:00,45.155,45.28,44.88,45.15,2711455.0
2019-01-03 14:30:00,45.15,45.23,44.54,44.635,4264088.0
2019-01-03 15:30:00,44.64,44.85,44.4,44.5,5369480.0
2019-01-04 10:30:00,46.765,46.9,46.54,46.7201,4600119.0
2019-01-04 11:30:00,46.73,46.9,46.605,46.84,3413177.0
2019-01-04 12:30:00,46.845,47.4,46.845,47.4,3230802.0
2019-01-04 13:30:00,47.41,47.5438,47.17,47.52,2857907.0
2019-01-04 14:30:00,47.515,47.57,47.078,47.095,3226006.0
2019-01-04 15:30:00,47.09,47.28,47.06,47.23,4325578.0
2019-01-07 10:30:00,47.19,47.47,47.19,47.3,2418813.0
2019-01-07 11:30:00,47.32,47.75,47.27,47.75,2149223.0
2019-01-07 12:30:00,47.74,47.95,47.71,47.89,1592520.0
2019-01-07 13:30:00,47.88,47.99,47.76,47.79,2253417.0
2019-01-07 14:30:00,47.79,47.84,47.53,47.655,1647212.0
2019-01-07 15:30:00,47.67,47.674,47.355,47.43,3819801.0
2019-01-08 10:30:00,47.32,47.37,46.98,47.0032,2279057.0
2019-01-08 11:30:00,46.99,47.36,46.78,47.345,2289221.0
2019-01-08 12:30:00,47.34,47.35,47.005,47.11,1966521.0
2019-01-08 13:30:00,47.12,47.43,47.01,47.3352,2889978.0
2019-01-08 14:30:00,47.33,47.67,47.32,47.64,2352607.0
2019-01-08 15:30:00,47.66,47.75,47.61,47.74,3236602.0
2019-01-09 10:30:00,48.19,48.21,47.8,48.1711,2244339.0
2019-01-09 11:30:00,48.18,48.3473,48.02,48.29,1956012.0
2019-01-09 12:30:00,48.3,48.45,48.245,48.32,2431378.0
2019-01-09 13:30:00,48.32,48.39,47.94,48.06,2024836.0
2019-01-09 14:30:00,48.06,48.305,48.01,48.18,2065586.0
2019-01-09 15:30:00,48.18,48.18,47.87,48.01,2826820.0
2019-01-10 10:30:00,47.83,48.01,47.79,47.795,2174952.0
2019-01-10 11:30:00,47.8,48.2,47.765,48.04,1795489.0
2019-01-10 12:30:00,48.05,48.19,47.85,47.98,1679399.0
2019-01-10 13:30:00,47.98,48.33,47.7441,48.25,1396704.0
2019-01-10 14:30:00,48.25,48.49,48.18,48.445,5792048.0
2019-01-10 15:30:00,48.44,48.65,48.39,48.54,2874305.0
2019-01-11 10:30:00,48.865,49.12,48.78,48.81,2600428.0
2019-01-11 11:30:00,48.8,49.25,48.79,49.22,2133918.0
2019-01-11 12:30:00,49.22,49.29,48.8698,48.91,2110204.0
2019-01-11 13:30:00,48.91,49.02,48.89,48.96,1670355.0
2019-01-11 14:30:00,48.96,49.0,48.75,48.79,2131257.0
