date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,113.165,113.25,112.445,112.8955,564928.0
2018-12-31 11:30:00,112.89,113.19,112.53,113.1,519787.0
2018-12-31 12:30:00,113.12,113.79,113.1,113.78,570455.0
2018-12-31 13:30:00,113.82,113.82,112.73,112.77,522498.0
2018-12-31 14:30:00,112.76,113.4,112.67,113.23,477482.0
2018-12-31 15:30:00,113.27,113.69,112.88,113.63,620413.0
2019-01-02 10:30:00,114.1,115.32,113.93,114.95,542447.0
2019-01-02 11:30:00,114.9435,115.22,114.65,114.92,444763.0
2019-01-02 12:30:00,114.915,115.95,114.91,115.9,400784.0
2019-01-02 13:30:00,115.87,115.96,115.03,115.2,390132.0
2019-01-02 14:30:00,115.25,115.6047,114.63,114.89,403885.0
2019-01-02 15:30:00,114.84,115.19,114.52,115.18,458581.0
2019-01-03 10:30:00,113.36,114.26,113.0,113.83,547561.0
2019-01-03 11:30:00,113.89,114.85,113.74,114.362,441807.0
2019-01-03 12:30:00,114.28,114.66,113.57,113.825,311894.0
2019-01-03 13:30:00,113.78,114.12,113.56,114.03,314486.0
2019-01-03 14:30:00,114.15,114.19,113.11,113.32,455442.0
2019-01-03 15:30:00,113.31,113.62,112.69,112.93,684616.0
2019-01-04 10:30:00,116.01,116.33,115.7,115.99,655357.0
2019-01-04 11:30:00,115.85,116.72,115.8,116.65,397135.0
2019-01-04 12:30:00,116.68,117.34,116.61,117.24,416895.0
2019-01-04 13:30:00,117.28,117.41,116.81,117.16,556158.0
2019-01-04 14:30:00,117.18,117.46,116.85,116.97,475780.0
2019-01-04 15:30:00,116.94,117.49,116.88,117.31,699664.0
2019-01-07 10:30:00,117.315,117.95,117.315,117.71,441549.0
2019-01-07 11:30:00,117.77,118.49,117.72,118.41,400792.0
2019-01-07 12:30:00,118.415,118.8154,118.35,118.63,358417.0
2019-01-07 13:30:00,118.68,118.75,117.99,118.03,457900.0
2019-01-07 14:30:00,118.03,118.48,117.76,118.39,411717.0
2019-01-07 15:30:00,118.4,118.45,118.09,118.1,555648.0
2019-01-08 10:30:00,119.46,119.67,119.0,119.42,508208.0
2019-01-08 11:30:00,119.28,120.15,119.1713,120.02,447531.0
2019-01-08 12:30:00,120.0184,120.1619,119.65,119.96,405840.0
2019-01-08 13:30:00,119.9301,120.52,119.77,120.02,484123.0
2019-01-08 14:30:00,120.01,120.1863,119.75,120.05,509880.0
2019-01-08 15:30:00,120.07,120.18,119.72,119.84,759565.0
2019-01-09 10:30:00,120.49,120.73,119.93,120.68,503552.0
2019-01-09 11:30:00,120.71,121.3,120.64,121.08,367983.0
2019-01-09 12:30:00,121.11,121.4,121.07,121.1968,299248.0
2019-01-09 13:30:00,121.23,121.37,120.57,120.69,331768.0
2019-01-09 14:30:00,120.6528,121.1139,120.56,120.97,323879.0
2019-01-09 15:30:00,120.92,120.96,120.43,120.71,540136.0
2019-01-10 10:30:00,120.77,121.23,120.66,121.0,370490.0
2019-01-10 11:30:00,121.02,121.51,121.009,121.205,361906.0
2019-01-10 12:30:00,121.19,121.69,120.82,121.09,409255.0
2019-01-10 13:30:00,121.08,121.81,120.665,121.47,403440.0
2019-01-10 14:30:00,121.52,121.66,121.25,121.385,491114.0
2019-01-10 15:30:00,121.38,121.86,121.3,121.74,568532.0
2019-01-11 10:30:00,120.47,121.14,120.46,120.95,481694.0
2019-01-11 11:30:00,120.91,121.25,120.91,121.11,328652.0
2019-01-11 12:30:00,121.1,121.51,120.86,120.9494,294243.0
2019-01-11 13:30:00,120.9595,121.2,120.8,121.2,302479.0
2019-01-11 14:30:00,121.21,121.32,120.99,121.0099,350842.0
2019-01-11 15:30:00,121.02,121.47,121.02,121.45,546254.0
2019-01-14 10:30:00,120.28,120.465,120.01,120.12,455080.0
2019-01-14 11:30:00,120.09,120.64,120.08,120.399,617424.0
2019-01-14 12:30:00,120.44,120.47,119.88,120.2,706954.0
2019-01-14 13:30:00,120.23,120.4,119.93,120.21,676778.0
2019-01-14 14:30:00,120.22,120.51,120.075,120.39,541787.0
2019-01-14 15:30:00,120.4,120.51,120.29,120.33,658179.0
2019-01-15 10:30:00,121.17,121.62,121.07,121.27,397356.0
2019-01-15 11:30:00,121.21,121.93,121.17,121.7636,319304.0
2019-01-15 12:30:00,121.78,121.8,121.49,121.66,248545.0
2019-01-15 13:30:00,121.66,121.91,121.29,121.29,419276.0
2019-01-15 14:30:00,121.31,121.6,121.1,121.42,415265.0
2019-01-15 15:30:00,121.405,121.76,121.3575,121.71,684806.0
2019-01-16 10:30:00,121.49,121.53,120.83,121.4,535536.0
2019-01-16 11:30:00,121.44,121.78,121.2,121.35,445731.0
2019-01-16 12:30:00,121.38,121.76,121.22,121.72,289740.0
2019-01-16 13:30:00,121.7,121.86,121.61,121.83,262496.0
2019-01-16 14:30:00,121.84,121.92,121.6465,121.89,338737.0
2019-01-16 15:30:00,121.9054,121.9054,121.51,121.61,536523.0
2019-01-17 10:30:00,121.11,121.44,121.07,121.3231,331219.0
2019-01-17 11:30:00,121.26,121.36,120.785,121.2292,538076.0
2019-01-17 12:30:00,121.29,121.51,121.11,121.36,292721.0
2019-01-17 13:30:00,121.39,121.55,121.25,121.29,546819.0
2019-01-17 14:30:00,121.3,122.39,121.145,122.05,974825.0
2019-01-17 15:30:00,122.06,122.26,121.85,122.17,559009.0
2019-01-18 10:30:00,123.08,124.67,123.07,124.67,636245.0
2019-01-18 11:30:00,124.69,124.71,124.28,124.57,578323.0
2019-01-18 12:30:00,124.6,124.7,124.135,124.16,645490.0
2019-01-18 13:30:00,124.2,124.35,124.07,124.121,421567.0
