date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,91.54,91.89,91.29,91.51,564641.0
2018-12-31 11:30:00,91.48,91.58,91.25,91.49,1027857.0
2018-12-31 12:30:00,91.56,92.18,91.52,92.13,497548.0
2018-12-31 13:30:00,92.15,92.1501,91.61,91.67,578264.0
2018-12-31 14:30:00,91.66,91.95,91.53,91.6,600721.0
2018-12-31 15:30:00,91.6,91.95,91.27,91.95,1138279.0
2019-01-02 10:30:00,90.12,90.91,90.07,90.735,1020903.0
2019-01-02 11:30:00,90.72,90.87,90.42,90.42,1122075.0
2019-01-02 12:30:00,90.41,91.1749,90.38,91.15,544382.0
2019-01-02 13:30:00,91.15,91.19,90.66,90.82,649578.0
2019-01-02 14:30:00,90.83,91.23,90.71,91.09,1512810.0
2019-01-02 15:30:00,91.09,91.38,90.67,91.24,1173776.0
2019-01-03 10:30:00,91.69,91.86,91.12,91.24,1353462.0
2019-01-03 11:30:00,91.24,91.96,91.0,91.4,1206480.0
2019-01-03 12:30:00,91.39,91.5,90.38,90.95,670879.0
2019-01-03 13:30:00,90.96,91.39,90.7938,91.36,859054.0
2019-01-03 14:30:00,91.36,91.39,90.87,91.02,1077177.0
2019-01-03 15:30:00,90.99,91.11,90.52,90.63,1236849.0
2019-01-04 10:30:00,91.61,91.9,91.17,91.335,994967.0
2019-01-04 11:30:00,91.32,92.05,91.26,91.99,899568.0
2019-01-04 12:30:00,92.0,92.31,91.7868,92.02,965168.0
2019-01-04 13:30:00,92.02,92.15,91.71,91.77,792276.0
2019-01-04 14:30:00,91.76,92.23,91.71,91.94,1077996.0
2019-01-04 15:30:00,91.95,92.49,91.91,92.47,1697768.0
2019-01-07 10:30:00,91.62,92.15,91.55,91.98,1006780.0
2019-01-07 11:30:00,92.0175,92.28,91.9,92.18,845560.0
2019-01-07 12:30:00,92.17,92.33,91.99,92.22,535142.0
2019-01-07 13:30:00,92.23,92.24,91.87,92.08,725000.0
2019-01-07 14:30:00,92.07,92.5,91.87,92.44,914452.0
2019-01-07 15:30:00,92.44,92.46,92.06,92.13,1161575.0
2019-01-08 10:30:00,92.74,92.93,92.31,92.66,1364866.0
2019-01-08 11:30:00,92.63,92.65,91.87,92.22,988585.0
2019-01-08 12:30:00,92.25,92.28,91.83,92.1,790522.0
2019-01-08 13:30:00,92.12,92.29,92.0,92.1647,700694.0
2019-01-08 14:30:00,92.17,92.66,92.14,92.66,866622.0
2019-01-08 15:30:00,92.66,92.775,92.39,92.41,1226031.0
2019-01-09 10:30:00,92.16,92.23,91.68,91.99,1372215.0
