date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,190.94,190.94,189.05,189.38,160298.0
2018-12-31 11:30:00,189.34,190.07,188.96,189.9443,134532.0
2018-12-31 12:30:00,189.97,190.39,189.48,190.35,146258.0
2018-12-31 13:30:00,190.3,190.36,188.65,188.65,134765.0
2018-12-31 14:30:00,188.73,189.775,188.5,189.57,184385.0
2018-12-31 15:30:00,189.55,190.49,188.84,190.49,390079.0
2019-01-02 10:30:00,188.76,190.2286,188.27,189.69,219019.0
2019-01-02 11:30:00,189.65,190.3405,188.98,189.04,195967.0
2019-01-02 12:30:00,189.16,190.665,188.86,190.58,284045.0
2019-01-02 13:30:00,190.55,190.795,189.11,189.59,161774.0
2019-01-02 14:30:00,189.82,190.13,188.76,189.44,294126.0
2019-01-02 15:30:00,189.28,190.93,188.7,190.9,425060.0
2019-01-03 10:30:00,183.79,184.25,182.89,183.47,462972.0
2019-01-03 11:30:00,183.43,186.41,183.43,185.97,235820.0
2019-01-03 12:30:00,185.9,186.51,184.45,184.86,211767.0
2019-01-03 13:30:00,184.83,185.4,184.13,184.53,265870.0
2019-01-03 14:30:00,184.63,185.16,183.51,184.09,267256.0
2019-01-03 15:30:00,184.035,184.72,183.375,183.63,529203.0
2019-01-04 10:30:00,189.945,190.38,189.28,189.68,276083.0
2019-01-04 11:30:00,189.44,191.17,189.23,190.99,209535.0
2019-01-04 12:30:00,191.16,191.97,190.87,191.22,162467.0
2019-01-04 13:30:00,191.305,191.42,190.29,190.71,214991.0
2019-01-04 14:30:00,190.665,191.33,190.2,190.4,276797.0
2019-01-04 15:30:00,190.48,191.44,190.47,191.21,413908.0
2019-01-07 10:30:00,189.94,191.5,189.9075,191.135,216610.0
2019-01-07 11:30:00,191.25,191.924,191.06,191.71,144644.0
2019-01-07 12:30:00,191.65,192.13,191.57,191.96,166568.0
2019-01-07 13:30:00,192.02,192.28,190.69,190.73,199503.0
2019-01-07 14:30:00,190.6,191.5705,189.92,191.39,258841.0
2019-01-07 15:30:00,191.43,191.44,190.63,190.87,298718.0
2019-01-08 10:30:00,191.48,191.6,190.28,190.28,337680.0
2019-01-08 11:30:00,190.0,191.53,189.6,191.32,275226.0
2019-01-08 12:30:00,191.36,191.46,190.52,191.08,244334.0
2019-01-08 13:30:00,191.096,191.99,190.84,191.175,203164.0
2019-01-08 14:30:00,191.17,191.66,191.08,191.57,236394.0
2019-01-08 15:30:00,191.65,191.91,191.46,191.71,336467.0
2019-01-09 10:30:00,192.29,192.93,191.55,192.58,321908.0
2019-01-09 11:30:00,192.4965,193.29,192.26,192.97,204184.0
2019-01-09 12:30:00,193.01,193.79,192.89,193.55,196934.0
2019-01-09 13:30:00,193.62,193.84,192.44,192.65,222853.0
2019-01-09 14:30:00,192.57,193.51,192.46,193.04,232537.0
2019-01-09 15:30:00,193.01,193.07,191.78,192.29,326727.0
2019-01-10 10:30:00,192.458,193.035,192.12,192.59,151945.0
2019-01-10 11:30:00,192.67,193.26,192.23,192.755,160562.0
2019-01-10 12:30:00,192.71,193.27,191.29,191.87,194386.0
2019-01-10 13:30:00,191.89,193.77,191.4,193.56,229684.0
2019-01-10 14:30:00,193.51,193.51,192.76,193.32,268368.0
2019-01-10 15:30:00,193.34,193.81,193.17,193.53,317466.0
2019-01-11 10:30:00,190.92,192.58,190.92,192.06,165520.0
2019-01-11 11:30:00,191.9,192.42,191.61,191.94,162305.0
2019-01-11 12:30:00,191.94,192.18,191.5405,191.72,156301.0
2019-01-11 13:30:00,191.66,192.24,191.54,192.0329,163476.0
2019-01-11 14:30:00,191.96,192.24,191.49,191.51,218398.0
2019-01-11 15:30:00,191.59,192.19,191.575,192.16,375471.0
2019-01-14 10:30:00,191.71,192.14,191.12,191.41,186610.0
2019-01-14 11:30:00,191.46,192.025,191.09,191.94,172651.0
2019-01-14 12:30:00,192.04,192.18,191.73,192.09,116886.0
2019-01-14 13:30:00,192.14,192.3,191.88,192.3,126326.0
2019-01-14 14:30:00,192.37,192.79,192.21,192.21,134802.0
2019-01-14 15:30:00,192.2,192.36,191.89,192.14,284114.0
2019-01-15 10:30:00,189.31,189.7,188.71,188.91,326794.0
2019-01-15 11:30:00,188.93,189.57,188.68,189.15,286306.0
2019-01-15 12:30:00,189.15,189.585,188.79,188.95,178989.0
2019-01-15 13:30:00,188.95,189.45,188.37,188.37,192301.0
2019-01-15 14:30:00,188.25,188.49,187.92,188.15,380337.0
2019-01-15 15:30:00,188.14,188.99,188.05,188.93,468708.0
2019-01-16 10:30:00,189.74,190.08,188.92,189.95,300287.0
2019-01-16 11:30:00,190.0,190.41,189.13,189.66,219817.0
2019-01-16 12:30:00,189.69,189.69,189.0662,189.24,199356.0
2019-01-16 13:30:00,189.23,190.02,189.23,189.98,190425.0
2019-01-16 14:30:00,190.0,190.12,189.61,189.85,215561.0
2019-01-16 15:30:00,189.85,189.86,189.38,189.45,359498.0
2019-01-17 10:30:00,189.7,190.17,189.51,190.1649,184159.0
2019-01-17 11:30:00,190.19,190.56,189.935,190.29,163226.0
2019-01-17 12:30:00,190.32,190.385,189.7,190.06,138871.0
2019-01-17 13:30:00,190.075,190.2328,189.57,189.74,154656.0
2019-01-17 14:30:00,189.8,192.8,189.79,191.3,455138.0
2019-01-17 15:30:00,191.4,191.82,191.27,191.77,247546.0
2019-01-18 10:30:00,193.17,194.92,193.17,194.89,314025.0
2019-01-18 11:30:00,194.92,195.88,194.64,195.7,299315.0
2019-01-18 12:30:00,195.56,196.115,195.18,195.24,196914.0
2019-01-18 13:30:00,195.29,195.51,194.9,195.16,179528.0
2019-01-18 14:30:00,195.055,195.3488,194.76,195.27,190314.0
2019-01-18 15:30:00,195.25,195.98,195.04,195.93,410654.0
2019-01-22 10:30:00,193.48,193.91,193.11,193.33,242396.0
2019-01-22 11:30:00,193.33,193.36,191.71,191.98,212765.0
2019-01-22 12:30:00,191.9385,192.15,190.49,190.89,250668.0
2019-01-22 13:30:00,190.78,191.93,190.74,191.4575,297906.0
2019-01-22 14:30:00,191.43,191.615,190.91,191.485,312074.0
2019-01-22 15:30:00,191.48,192.29,190.85,192.29,393616.0
2019-01-23 10:30:00,191.99,192.2,190.89,191.312,183839.0
2019-01-23 11:30:00,191.2821,191.58,190.28,190.9166,131117.0
2019-01-23 12:30:00,190.87,191.65,190.87,191.3,140854.0
2019-01-23 13:30:00,191.31,192.12,191.31,191.85,140147.0
2019-01-23 14:30:00,191.91,192.44,191.25,192.36,164802.0
2019-01-23 15:30:00,192.37,192.5,192.04,192.33,279883.0
2019-01-24 10:30:00,192.775,193.03,192.13,192.42,151492.0
2019-01-24 11:30:00,192.4,193.13,192.3,192.38,154119.0
2019-01-24 12:30:00,192.365,192.47,191.53,191.774,129758.0
2019-01-24 13:30:00,191.86,192.1459,191.585,192.06,129422.0
2019-01-24 14:30:00,192.06,192.7,191.8,192.41,233367.0
2019-01-24 15:30:00,192.43,192.63,191.98,192.51,255304.0
2019-01-25 10:30:00,196.49,197.16,196.04,196.1125,253384.0
2019-01-25 11:30:00,196.25,197.1,196.12,196.99,246994.0
2019-01-25 12:30:00,196.99,196.99,195.6,196.23,232245.0
2019-01-25 13:30:00,196.2,196.46,195.72,195.77,204131.0
2019-01-25 14:30:00,195.79,196.17,195.65,195.66,182719.0
2019-01-25 15:30:00,195.71,195.94,195.365,195.91,347599.0
2019-01-28 10:30:00,192.495,193.085,191.49,192.02,363648.0
2019-01-28 11:30:00,192.15,192.48,191.08,192.25,265595.0
2019-01-28 12:30:00,192.36,193.18,191.99,192.95,289279.0
2019-01-28 13:30:00,192.9535,193.35,192.51,192.9,319045.0
2019-01-28 14:30:00,192.895,193.45,192.78,193.12,454404.0
2019-01-28 15:30:00,193.07,193.28,192.51,193.2,577562.0
2019-01-29 10:30:00,199.55,199.79,198.1275,199.185,558702.0
2019-01-29 11:30:00,199.1,199.46,198.065,198.23,405603.0
2019-01-29 12:30:00,198.18,198.39,196.64,196.835,389302.0
2019-01-29 13:30:00,196.81,197.2,196.01,196.37,336958.0
2019-01-29 14:30:00,196.34,197.13,195.81,197.1299,391316.0
2019-01-29 15:30:00,197.18,197.35,196.5,196.91,432268.0
2019-01-30 10:30:00,195.85,197.59,195.44,197.47,245513.0
2019-01-30 11:30:00,197.58,198.665,197.39,197.82,208435.0
2019-01-30 12:30:00,197.87,197.87,197.13,197.2572,143572.0
2019-01-30 13:30:00,197.24,199.59,197.18,199.0,305801.0
2019-01-30 14:30:00,198.9,200.1,198.9,199.12,351324.0
2019-01-30 15:30:00,199.0,199.26,198.59,199.26,307802.0
2019-01-31 10:30:00,199.23,200.15,199.23,200.15,317404.0
2019-01-31 11:30:00,200.13,200.8,199.81,199.81,311024.0
2019-01-31 12:30:00,199.85,200.12,199.39,199.53,252676.0
2019-01-31 13:30:00,199.61,200.0,199.29,199.68,198073.0
2019-01-31 14:30:00,199.73,200.25,199.46,199.88,265937.0
2019-01-31 15:30:00,199.89,200.87,199.81,200.32,538720.0
2019-02-01 10:30:00,201.56,201.58,199.42,200.76,270732.0
2019-02-01 11:30:00,200.735,201.36,199.705,200.06,230897.0
2019-02-01 12:30:00,200.09,200.31,199.38,199.53,158836.0
2019-02-01 13:30:00,199.62,199.82,198.78,198.82,174845.0
2019-02-01 14:30:00,198.84,199.08,198.3,198.68,249068.0
2019-02-01 15:30:00,198.74,199.16,198.5,199.1,385009.0
2019-02-04 10:30:00,196.71,198.0,196.3,198.0,236075.0
2019-02-04 11:30:00,198.05,198.55,197.82,198.4599,164148.0
2019-02-04 12:30:00,198.44,199.11,198.295,199.09,167549.0
2019-02-04 13:30:00,199.09,199.8,198.95,199.72,167536.0
2019-02-04 14:30:00,199.76,199.83,199.36,199.76,190058.0
2019-02-04 15:30:00,199.72,200.25,199.64,200.25,287720.0
2019-02-05 10:30:00,200.29,201.01,200.14,200.68,200010.0
2019-02-05 11:30:00,200.68,201.11,200.45,200.65,160062.0
2019-02-05 12:30:00,200.62,200.67,199.83,200.45,165497.0
2019-02-05 13:30:00,200.4924,200.85,200.1,200.7,146506.0
2019-02-05 14:30:00,200.71,200.92,200.465,200.72,199144.0
2019-02-05 15:30:00,200.75,201.12,200.53,201.06,283990.0
2019-02-06 10:30:00,201.84,202.74,201.84,202.3,173738.0
2019-02-06 11:30:00,202.3,202.485,201.99,202.34,127464.0
2019-02-06 12:30:00,202.4,202.95,202.3,202.95,126852.0
2019-02-06 13:30:00,202.925,203.06,202.26,202.61,136650.0
2019-02-06 14:30:00,202.5701,202.61,202.18,202.535,145054.0
2019-02-06 15:30:00,202.56,202.58,202.24,202.54,247165.0
2019-02-07 10:30:00,202.29,202.32,200.72,200.74,232777.0
2019-02-07 11:30:00,200.7661,200.7661,199.24,199.31,242770.0
2019-02-07 12:30:00,199.295,199.75,198.91,199.51,161018.0
2019-02-07 13:30:00,199.52,199.83,199.26,199.75,194639.0
2019-02-07 14:30:00,199.77,199.78,199.07,199.48,197119.0
2019-02-07 15:30:00,199.42,199.84,198.88,199.84,314603.0
2019-02-08 10:30:00,198.53,199.01,198.29,198.37,158103.0
2019-02-08 11:30:00,198.46,199.11,198.05,199.0,120844.0
2019-02-08 12:30:00,199.06,199.34,198.66,198.7,114464.0
2019-02-08 13:30:00,198.65,199.16,198.64,199.16,116194.0
2019-02-08 14:30:00,199.1,199.26,198.72,199.12,170292.0
2019-02-08 15:30:00,199.09,199.8,198.95,199.8,256404.0
2019-02-11 10:30:00,199.73,200.94,199.73,200.66,155148.0
2019-02-11 11:30:00,200.58,200.88,200.405,200.62,140787.0
2019-02-11 12:30:00,200.65,200.845,200.36,200.43,99054.0
2019-02-11 13:30:00,200.495,200.58,200.19,200.235,115351.0
2019-02-11 14:30:00,200.18,200.56,200.09,200.53,121493.0
2019-02-11 15:30:00,200.56,201.09,200.28,200.89,267088.0
2019-02-12 10:30:00,203.84,205.605,203.58,205.6,318308.0
2019-02-12 11:30:00,205.64,205.92,205.43,205.82,279862.0
2019-02-12 12:30:00,205.85,205.905,205.5,205.88,146357.0
2019-02-12 13:30:00,205.89,206.16,205.75,205.8,213838.0
2019-02-12 14:30:00,205.75,206.17,205.71,205.76,251449.0
2019-02-12 15:30:00,205.8,206.62,205.7,206.51,516030.0
2019-02-13 10:30:00,208.44,209.39,207.55,207.6,332257.0
2019-02-13 11:30:00,207.36,207.6069,206.91,207.26,184529.0
2019-02-13 12:30:00,207.26,208.16,207.23,208.05,182207.0
2019-02-13 13:30:00,208.06,208.68,208.0,208.66,383027.0
2019-02-13 14:30:00,208.67,210.135,208.56,210.06,553249.0
2019-02-13 15:30:00,210.04,210.39,209.62,209.75,645153.0
2019-02-14 10:30:00,206.53,206.93,204.32,204.32,368718.0
2019-02-14 11:30:00,204.41,205.14,204.06,204.93,209547.0
2019-02-14 12:30:00,204.98,205.2,204.83,205.13,209500.0
2019-02-14 13:30:00,205.2,205.38,204.95,204.97,142788.0
2019-02-14 14:30:00,204.94,205.03,204.23,204.89,267836.0
2019-02-14 15:30:00,204.91,205.44,204.71,204.91,354969.0
2019-02-15 10:30:00,207.7787,208.0,206.95,207.65,284645.0
2019-02-15 11:30:00,207.52,207.86,207.14,207.51,123643.0
2019-02-15 12:30:00,207.52,207.56,206.9,207.04,98728.0
2019-02-15 13:30:00,207.09,207.4498,207.0,207.29,113971.0
2019-02-15 14:30:00,207.35,207.81,207.35,207.79,170387.0
2019-02-15 15:30:00,207.78,208.88,207.71,208.85,364847.0
