date,1. open,2. high,3. low,4. close,5. volume
2018-12-31 10:30:00,130.94,130.95,130.34,130.65,746618.0
2018-12-31 11:30:00,130.61,131.29,130.23,131.2435,957729.0
2018-12-31 12:30:00,131.31,132.0,131.2405,131.98,601535.0
2018-12-31 13:30:00,132.0,132.0,130.99,131.0438,727747.0
2018-12-31 14:30:00,131.03,131.73,130.83,131.54,629708.0
2018-12-31 15:30:00,131.49,132.0,130.87,132.0,1078654.0
2019-01-02 10:30:00,133.26,133.73,132.68,133.19,1188996.0
2019-01-02 11:30:00,133.16,133.28,132.19,132.5,1002282.0
2019-01-02 12:30:00,132.55,133.55,132.51,133.38,809725.0
2019-01-02 13:30:00,133.42,133.71,132.87,133.19,680366.0
2019-01-02 14:30:00,133.175,133.6048,132.49,132.76,816939.0
2019-01-02 15:30:00,132.71,133.2,132.35,132.94,884811.0
2019-01-03 10:30:00,129.32,129.69,128.18,129.13,1628750.0
2019-01-03 11:30:00,129.14,130.43,129.0,129.76,907103.0
2019-01-03 12:30:00,129.69,129.95,128.57,128.97,924639.0
2019-01-03 13:30:00,128.97,129.25,128.44,129.16,910499.0
2019-01-03 14:30:00,129.18,129.34,128.17,128.5,1032641.0
2019-01-03 15:30:00,128.48,129.03,127.91,128.19,1144263.0
2019-01-04 10:30:00,132.7,133.63,132.37,133.3891,1498520.0
2019-01-04 11:30:00,133.3,134.14,132.94,133.99,1027696.0
2019-01-04 12:30:00,133.9691,134.57,133.68,134.15,1090585.0
2019-01-04 13:30:00,134.18,134.44,133.52,134.25,987858.0
2019-01-04 14:30:00,134.26,134.38,133.2,133.295,999300.0
2019-01-04 15:30:00,133.28,133.68,133.15,133.65,1173599.0
2019-01-07 10:30:00,135.05,135.87,135.05,135.38,1167768.0
2019-01-07 11:30:00,135.42,136.48,135.39,136.1698,1158569.0
2019-01-07 12:30:00,136.15,137.1528,136.05,136.91,1258812.0
2019-01-07 13:30:00,136.92,136.96,136.29,136.3,977377.0
2019-01-07 14:30:00,136.31,136.51,135.9036,136.39,767825.0
